matchday,team,opponent,xW,xD,xL,exp_pts,pts,played
12,Málaga,Santander,0.3881651558399505,0.24554559309100263,0.3662892510690469,1.410041060610854,0,0
12,Santander,Málaga,0.3662892510690469,0.24554559309100263,0.3881651558399505,1.3444133462981434,0,0
12,Espanol,Deportivo,0.3924811227490656,0.3085026805162647,0.2990161967346696,1.4859460487634615,0,0
12,Deportivo,Espanol,0.2990161967346696,0.3085026805162647,0.3924811227490656,1.2055512707202736,0,0
12,Ath Madrid,Barcelona,0.19881499879918452,0.18386739348594502,0.6173176077148704,0.7803123898834986,0,0
12,Barcelona,Ath Madrid,0.6173176077148704,0.18386739348594502,0.19881499879918452,2.0358202166305563,0,0
12,Villarreal,Getafe,0.5767030732070868,0.23668920743544233,0.18660771935747078,1.9667984270567027,0,0
12,Getafe,Villarreal,0.18660771935747078,0.23668920743544233,0.5767030732070868,0.7965123655078546,0,0
13,Ath Bilbao,Espanol,0.5216961855745922,0.269237206417893,0.20906660800751486,1.8343257631416696,0,0
13,Espanol,Ath Bilbao,0.20906660800751486,0.269237206417893,0.5216961855745922,0.8964370304404377,0,0
13,Barcelona,Villarreal,0.7604223844082394,0.1325758129514513,0.10700180264030924,2.413842966176169,0,0
13,Villarreal,Barcelona,0.10700180264030924,0.1325758129514513,0.7604223844082394,0.45358122087237907,0,0
13,Santander,Sociedad,0.48507161511018665,0.27245059202702454,0.24247779286278884,1.7276654373575846,0,0
13,Sociedad,Santander,0.24247779286278884,0.27245059202702454,0.48507161511018665,0.999883970615391,0,0
13,Vallecano,Valencia,0.5465005224165219,0.2470047425221552,0.20649473506132282,1.886506309771721,0,0
13,Valencia,Vallecano,0.20649473506132282,0.2470047425221552,0.5465005224165219,0.8664889477061236,0,0
13,Osasuna,Málaga,0.515043469825397,0.2535027951187891,0.23145373505581388,1.79863320459498,0,0
13,Málaga,Osasuna,0.23145373505581388,0.2535027951187891,0.515043469825397,0.9478640002862306,0,0
13,Getafe,Ath Madrid,0.3253879981407336,0.26953502069517665,0.4050769811640897,1.2456990151173775,0,0
13,Ath Madrid,Getafe,0.4050769811640897,0.26953502069517665,0.3253879981407336,1.4847659641874458,0,0
13,Real Madrid,Celta,0.7438869084044786,0.1427959439385936,0.11331714765692781,2.3744566691520292,0,0
13,Celta,Real Madrid,0.11331714765692781,0.1427959439385936,0.7438869084044786,0.482747386909377,0,0
13,Alaves,Deportivo,0.4434164137295339,0.2821540714932503,0.2744295147772158,1.612403312681852,0,0
13,Deportivo,Alaves,0.2744295147772158,0.2821540714932503,0.4434164137295339,1.1054426158248976,0,0
13,Sevilla,Betis,0.3460328255162334,0.2709318505657708,0.38303532391799583,1.309030327114471,0,0
13,Betis,Sevilla,0.38303532391799583,0.2709318505657708,0.3460328255162334,1.4200378223197583,0,0
13,Levante,Elche,0.5111269899572035,0.25505688746577765,0.2338161225770188,1.7884378573373882,0,0
13,Elche,Levante,0.2338161225770188,0.25505688746577765,0.5111269899572035,0.956505255196834,0,0
14,Celta,Villarreal,0.3814102011538944,0.2717562968517806,0.34683350199432506,1.4159869003134637,0,0
14,Villarreal,Celta,0.34683350199432506,0.2717562968517806,0.3814102011538944,1.3122568028347559,0,0
14,Elche,Ath Madrid,0.3506441082322308,0.2910766190629258,0.3582792727048434,1.3430089437596182,0,0
14,Ath Madrid,Elche,0.3582792727048434,0.2910766190629258,0.3506441082322308,1.365914437177456,0,0
14,Betis,Vallecano,0.5638779069718792,0.2489866495896959,0.18713544343842484,1.9406203705053338,0,0
14,Vallecano,Betis,0.18713544343842484,0.2489866495896959,0.5638779069718792,0.8103929799049705,0,0
14,Valencia,Osasuna,0.4669929560686149,0.2699428562896153,0.2630641876417698,1.6709217244954602,0,0
14,Osasuna,Valencia,0.2630641876417698,0.2699428562896153,0.4669929560686149,1.0591354192149247,0,0
14,Real Madrid,Alaves,0.7466499437337215,0.14353617271210814,0.10981388355417031,2.383486003913273,0,0
14,Alaves,Real Madrid,0.10981388355417031,0.14353617271210814,0.7466499437337215,0.472977823374619,0,0
14,Espanol,Getafe,0.4761654904426466,0.2932787816021376,0.23055572795521562,1.7217752529300774,0,0
14,Getafe,Espanol,0.23055572795521562,0.2932787816021376,0.4761654904426466,0.9849459654677845,0,0
14,Sociedad,Sevilla,0.49366886718693836,0.25951596007399,0.24681517273907164,1.7405225616348052,0,0
14,Sevilla,Sociedad,0.24681517273907164,0.25951596007399,0.49366886718693836,0.999961478291205,0,0
14,Levante,Santander,0.4383805292857532,0.2616041081041832,0.3000153626100635,1.576745695961443,0,0
14,Santander,Levante,0.3000153626100635,0.2616041081041832,0.4383805292857532,1.161650195934374,0,0
14,Deportivo,Barcelona,0.1880049932655702,0.15832915632903777,0.653665850405392,0.7223441361257484,0,0
14,Barcelona,Deportivo,0.653665850405392,0.15832915632903777,0.1880049932655702,2.119326707545214,0,0
14,Málaga,Ath Bilbao,0.3798434351712215,0.2571010529811345,0.3630555118476439,1.396631358494799,0,0
14,Ath Bilbao,Málaga,0.3630555118476439,0.2571010529811345,0.3798434351712215,1.346267588524066,0,0
15,Osasuna,Elche,0.49481160965252674,0.27630316181182424,0.2288852285356489,1.7607379907694045,0,0
15,Elche,Osasuna,0.2288852285356489,0.27630316181182424,0.49481160965252674,0.962958847418771,0,0
15,Sevilla,Málaga,0.5227153693273806,0.26644590513558153,0.21083872553703797,1.8345920131177236,0,0
15,Málaga,Sevilla,0.21083872553703797,0.26644590513558153,0.5227153693273806,0.8989620817466955,0,0
15,Alaves,Espanol,0.5681143373192217,0.254829317626299,0.1770563450544792,1.959172329583964,0,0
15,Espanol,Alaves,0.1770563450544792,0.254829317626299,0.5681143373192217,0.7859983527897366,0,0
15,Ath Madrid,Betis,0.5530952077819282,0.2564691947447009,0.19043559747337085,1.9157548180904855,0,0
15,Betis,Ath Madrid,0.19043559747337085,0.2564691947447009,0.5530952077819282,0.8277759871648134,0,0
15,Santander,Deportivo,0.40596071334703004,0.2886352309829144,0.30540405567005546,1.5065173710240045,0,0
15,Deportivo,Santander,0.30540405567005546,0.2886352309829144,0.40596071334703004,1.2048473979930807,0,0
15,Barcelona,Celta,0.8233264287174864,0.0757036514036469,0.10096991987886673,2.5456829375561063,0,0
15,Celta,Barcelona,0.10096991987886673,0.0757036514036469,0.8233264287174864,0.37861341104024715,0,0
15,Getafe,Valencia,0.46657912688277725,0.28214657636515683,0.251274296752066,1.6818839570134885,0,0
15,Valencia,Getafe,0.251274296752066,0.28214657636515683,0.46657912688277725,1.0359694666213546,0,0
15,Ath Bilbao,Real Madrid,0.2648485950030863,0.24351751851798137,0.4916338864789323,1.0380633035272402,0,0
15,Real Madrid,Ath Bilbao,0.4916338864789323,0.24351751851798137,0.2648485950030863,1.7184191779547784,0,0
15,Villarreal,Sociedad,0.5788546202987278,0.2414856197657732,0.179659759935499,1.9780494806619568,0,0
15,Sociedad,Villarreal,0.179659759935499,0.2414856197657732,0.5788546202987278,0.7804648995722703,0,0
15,Vallecano,Levante,0.5465005224165219,0.2470047425221552,0.20649473506132282,1.886506309771721,0,0
15,Levante,Vallecano,0.20649473506132282,0.2470047425221552,0.5465005224165219,0.8664889477061236,0,0
16,Espanol,Celta,0.4714118384485288,0.2908257427276129,0.2377624188238583,1.7050612580731992,0,0
16,Celta,Espanol,0.2377624188238583,0.2908257427276129,0.4714118384485288,1.0041129991991877,0,0
16,Málaga,Barcelona,0.15279440291493004,0.13930152660198944,0.7079040704830805,0.5976847353467796,0,0
16,Barcelona,Málaga,0.7079040704830805,0.13930152660198944,0.15279440291493004,2.2630137380512307,0,0
16,Real Madrid,Osasuna,0.7945771200189217,0.11612405127297516,0.08929882870810316,2.49985541132974,0,0
16,Osasuna,Real Madrid,0.08929882870810316,0.11612405127297516,0.7945771200189217,0.38402053739728464,0,0
16,Deportivo,Ath Bilbao,0.540146817542004,0.24766551268885456,0.2121876697691415,1.8681059653148666,0,0
16,Ath Bilbao,Deportivo,0.2121876697691415,0.24766551268885456,0.540146817542004,0.8842285219962791,0,0
16,Levante,Alaves,0.41725677665054123,0.30801661554533033,0.27472660780412844,1.559786945496954,0,0
16,Alaves,Levante,0.27472660780412844,0.30801661554533033,0.41725677665054123,1.1321964389577157,0,0
16,Elche,Sevilla,0.4295975767774236,0.297380781306635,0.2730216419159414,1.5861735116389057,0,0
16,Sevilla,Elche,0.2730216419159414,0.297380781306635,0.4295975767774236,1.1164457070544591,0,0
16,Villarreal,Vallecano,0.5775396528776303,0.24223962476727834,0.18022072235509137,1.9748585834001693,0,0
16,Vallecano,Villarreal,0.18022072235509137,0.24223962476727834,0.5775396528776303,0.7829017918325525,0,0
16,Betis,Santander,0.5688764839649703,0.23192112281370353,0.19920239322132624,1.9385505747086142,0,0
16,Santander,Betis,0.19920239322132624,0.23192112281370353,0.5688764839649703,0.8295283024776823,0,0
16,Sociedad,Getafe,0.49462676651496673,0.2626724728008228,0.24270076068421043,1.7465527723457228,0,0
16,Getafe,Sociedad,0.24270076068421043,0.2626724728008228,0.49462676651496673,0.990774754853454,0,0
16,Ath Madrid,Valencia,0.5634087566162498,0.24227366765030886,0.19431757573344144,1.9324999374990581,0,0
16,Valencia,Ath Madrid,0.19431757573344144,0.24227366765030886,0.5634087566162498,0.8252263948506332,0,0
17,Ath Bilbao,Betis,0.3418143451644011,0.27248051186467004,0.38570514297092884,1.2979235473578734,0,0
17,Betis,Ath Bilbao,0.38570514297092884,0.27248051186467004,0.3418143451644011,1.4295959407774566,0,0
17,Getafe,Levante,0.462831525978888,0.28791243253889387,0.2492560414822181,1.676407010475558,0,0
17,Levante,Getafe,0.2492560414822181,0.28791243253889387,0.462831525978888,1.035680556985548,0,0
17,Alaves,Elche,0.5862753057377541,0.2279356815060774,0.18578901275616852,1.9867615987193397,0,0
17,Elche,Alaves,0.18578901275616852,0.2279356815060774,0.5862753057377541,0.785302719774583,0,0
17,Valencia,Espanol,0.5008074737129548,0.26903996838757527,0.23015255789947003,1.7714623895264396,0,0
17,Espanol,Valencia,0.23015255789947003,0.26903996838757527,0.5008074737129548,0.9594976420859853,0,0
17,Osasuna,Villarreal,0.357525019303578,0.25743880794842966,0.3850361727479923,1.3300138658591636,0,0
17,Villarreal,Osasuna,0.3850361727479923,0.25743880794842966,0.357525019303578,1.4125473261924064,0,0
17,Barcelona,Sociedad,0.8336274993701662,0.07304538945930361,0.09332711117053025,2.573927887569802,0,0
17,Sociedad,Barcelona,0.09332711117053025,0.07304538945930361,0.8336274993701662,0.3530267229708943,0,0
