matchday,team,opponent,xW,xD,xL,exp_pts,pts,played
10,Strasbourg,Toulouse,0.30326202957493475,0.32775394015560666,0.36898403026945864,1.237540028880411,0,0
10,Auxerre,Paris FC,0.3522409622586285,0.32836624846008866,0.31939278928128284,1.3850891352359742,0,0
10,Paris FC,Auxerre,0.31939278928128284,0.32836624846008866,0.3522409622586285,1.2865446163039371,0,0
10,Paris SG,Troyes,0.6042182106448224,0.2502094421460004,0.14557234720917722,2.0628640740804673,0,0
10,Troyes,Paris SG,0.14557234720917722,0.2502094421460004,0.6042182106448224,0.686926483773532,0,0
10,Rennes,Lille,0.40018388736852417,0.3445225928070556,0.25529351982442017,1.5450742549126282,0,0
10,Lille,Rennes,0.25529351982442017,0.3445225928070556,0.40018388736852417,1.1104031522803162,0,0
10,Le Mans,Monaco,0.30365887874891484,0.27990335192705723,0.4164377693240279,1.1908799881738017,0,0
10,Monaco,Le Mans,0.4164377693240279,0.27990335192705723,0.30365887874891484,1.529216659899141,0,0
10,Brest,Lyon,0.30017436823289895,0.28513996156149896,0.41468567020560204,1.1856630662601957,0,0
10,Lyon,Brest,0.41468567020560204,0.28513996156149896,0.30017436823289895,1.529196972178305,0,0
10,Le Havre,Lorient,0.37405022383592146,0.34917006253492394,0.27677971362915454,1.4713207340426884,0,0
10,Lorient,Le Havre,0.27677971362915454,0.34917006253492394,0.37405022383592146,1.1795092034223875,0,0
10,Angers,Nice,0.46280770375120883,0.28108554291598586,0.2561067533328053,1.6695086541696122,0,0
10,Nice,Angers,0.2561067533328053,0.28108554291598586,0.46280770375120883,1.0494058029144018,0,0
10,Lens,Marseille,0.5342488921093694,0.2365858635070879,0.22916524438354266,1.8393325398351963,0,0
10,Marseille,Lens,0.22916524438354266,0.2365858635070879,0.5342488921093694,0.9240815966577158,0,0
11,Troyes,Le Havre,0.46759422161807146,0.2889909652771367,0.2434148131047919,1.691773630131351,0,0
11,Le Havre,Troyes,0.2434148131047919,0.2889909652771367,0.46759422161807146,1.0192354045915124,0,0
11,Nice,Paris SG,0.20806086700787935,0.32278908272034007,0.4691500502717806,0.9469716837439781,0,0
11,Paris SG,Nice,0.4691500502717806,0.32278908272034007,0.20806086700787935,1.730239233535682,0,0
11,Monaco,Auxerre,0.5872101353033803,0.24042745840731186,0.17236240628930782,2.002057864317453,0,0
11,Auxerre,Monaco,0.17236240628930782,0.24042745840731186,0.5872101353033803,0.7575146772752352,0,0
11,Lens,Toulouse,0.7033784398057767,0.1733350946328607,0.12328646556136251,2.2834704140501914,0,0
11,Toulouse,Lens,0.12328646556136251,0.1733350946328607,0.7033784398057767,0.5431944913169482,0,0
11,Lille,Lyon,0.48517787262301715,0.2588551198301037,0.25596700754687923,1.7143887376991551,0,0
11,Lyon,Lille,0.25596700754687923,0.2588551198301037,0.48517787262301715,1.0267561424707414,0,0
11,Strasbourg,Brest,0.5124698107388379,0.3266737418810074,0.16085644738015464,1.8640831740975212,0,0
11,Brest,Strasbourg,0.16085644738015464,0.3266737418810074,0.5124698107388379,0.8092430840214713,0,0
11,Paris FC,Angers,0.5607848528334315,0.2753116063908826,0.16390354077568597,1.9576661648911773,0,0
11,Angers,Paris FC,0.16390354077568597,0.2753116063908826,0.5607848528334315,0.7670222287179405,0,0
11,Lorient,Rennes,0.31422953166694084,0.2989105818042687,0.38685988652879055,1.2415991768050914,0,0
11,Rennes,Lorient,0.38685988652879055,0.2989105818042687,0.31422953166694084,1.4594902413906403,0,0
11,Marseille,Le Mans,0.5209875514606859,0.2822391592742703,0.1967732892650438,1.845201813656328,0,0
11,Le Mans,Marseille,0.1967732892650438,0.2822391592742703,0.5209875514606859,0.8725590270694017,0,0
12,Brest,Paris FC,0.3716572950605778,0.3170388056764988,0.31130389926292334,1.4320106908582322,0,0
12,Paris FC,Brest,0.31130389926292334,0.3170388056764988,0.3716572950605778,1.2509505034652688,0,0
12,Angers,Lens,0.25425195838035564,0.2945561162357948,0.4511919253838497,1.0573119913768618,0,0
12,Lens,Angers,0.4511919253838497,0.2945561162357948,0.25425195838035564,1.648131892387344,0,0
